ID_Customer,product_group,recommended_product,model_probability,source_target_col,model_rank_per_customer,value_segment,segment_product_mean_order_value,segment_product_median_order_value,segment_product_value_events,product_mean_order_value,product_median_order_value,product_value_events,customer_mean_event_value,customer_value_events,customer_value_multiplier,value_shrinkage_weight,expected_order_value_before_customer_adjustment,expected_order_value,expected_revenue,expected_revenue_proxy,expected_revenue_is_forecast,probability_semantics,order_value_estimation_method
C00027,grp3,Installation Type 1,0.5319485342225909,purchase_flag_grp3_Installation Type 1,1,SMB,2495.9564053156146,1770.915,602,5927.55006886388,3729.575,1866,1719.96,1,1.8705005569684756,0.9525316455696202,2658.8485095979695,4973.377618097803,2645.5809340825667,2645.5809340825667,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00027,grp3,Training Type 1,0.4175525654019806,purchase_flag_grp3_Training Type 1,2,SMB,2150.9201480885313,1677.39,497,5063.882342342342,3371.32,1665,1719.96,1,1.8705005569684756,0.9430740037950665,2316.7434229037385,4333.469862894495,1809.4514583437656,1809.4514583437656,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00027,grp3,Installation Type 2,0.34113982170591234,purchase_flag_grp3_Installation Type 2,3,SMB,1398.6680673076921,1067.105,208,3634.114349307774,2592.83,939,1719.96,1,1.8705005569684756,0.8739495798319328,1680.4470104169461,3143.2770689409076,1072.296978870784,1072.296978870784,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00028,grp1,Service Contracts,0.7948658101971617,purchase_flag_grp1_Service Contracts,1,SMB,2006.902997425829,1241.5149999999999,2292,5244.207394130719,3029.425,7650,1088.21875,8,1.1834657654704401,0.9870801033591732,2048.72863562615,2424.6002030025124,1927.2318047637948,1927.2318047637948,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00028,grp3,Training Type 2,0.7061477809955685,purchase_flag_grp3_Training Type 2,2,SMB,1144.8094564356436,748.47,505,3552.4214311361197,2150.4700000000003,1866,1088.21875,8,1.1834657654704401,0.9439252336448598,1279.8157353908105,1514.6181089453999,1069.5442166874984,1069.5442166874984,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00028,grp3,Installation Type 2,0.6744552659390664,purchase_flag_grp3_Installation Type 2,3,SMB,1398.6680673076921,1067.105,208,3634.114349307774,2592.83,939,1088.21875,8,1.1834657654704401,0.8739495798319328,1680.4470104169461,1988.7515075156039,1341.3239268881557,1341.3239268881557,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00029,grp1,Premium Products,0.7545140841738053,purchase_flag_grp1_Premium Products,1,Distributor,3108.280284412812,2185.54,1405,2190.649931655225,1312.22,6555,10522.076666666666,6,2.0,0.9790940766550522,3089.0963745990643,6178.192749198129,4661.533444010471,4661.533444010471,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00029,grp3,Premium Standard Type 2,0.6841223711716686,purchase_flag_grp3_Premium Standard Type 2,2,Distributor,2480.429031858407,1659.505,452,1635.6666163063621,935.8,1619,10522.076666666666,6,2.0,0.9377593360995851,2427.8504582763294,4855.700916552659,3321.8936247324496,3321.8936247324496,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00029,grp3,Installation Type 2,0.6609037778627925,purchase_flag_grp3_Installation Type 2,3,Distributor,4226.572839506173,3277.15,81,3634.114349307774,2592.83,939,10522.076666666666,6,2.0,0.7297297297297297,4066.4489232363358,8132.8978464726715,5375.062911705958,5375.062911705958,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00030,grp3,Core Replacement Type 2,0.7363662566143919,purchase_flag_grp3_Core Replacement Type 2,1,Public Sector,482.67425000000003,500.68,28,562.784595959596,379.5,396,1029.405,10,0.5,0.4827586206896552,524.1106358411703,262.05531792058514,192.96869348307567,192.96869348307567,False,historical product-affinity score,low-support segment-product estimate with shrinkage
C00030,grp3,Monitoring Type 2,0.666507858063458,purchase_flag_grp3_Monitoring Type 2,2,Public Sector,956.3409375,801.415,64,2215.2609543776057,1480.17,1679,1029.405,10,0.5,0.6808510638297872,1358.1239216098743,679.0619608049371,452.60013298847053,452.60013298847053,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00030,grp1,Premium Products,0.6440969772095977,purchase_flag_grp1_Premium Products,3,Public Sector,1995.5691418994415,1363.91,537,2190.649931655225,1312.22,6555,1029.405,10,0.5,0.9470899470899471,2005.8908768071549,1002.9454384035774,645.994125181899,645.994125181899,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00031,grp3,Premium Standard Type 2,0.6535278769860062,purchase_flag_grp3_Premium Standard Type 2,1,Mid-Market,1308.3677289340103,842.36,394,1635.6666163063621,935.8,1619,4159.15,16,1.927760934747252,0.9292452830188679,1331.5256690782803,2566.8631684623056,1677.5166369987437,1677.5166369987437,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00031,grp3,Calibration Kits Type 1,0.6218000217216666,purchase_flag_grp3_Calibration Kits Type 1,2,Mid-Market,509.08965988909426,386.94,541,592.7382843905916,403.76,1403,4159.15,16,1.927760934747252,0.9474605954465849,513.4845088121151,989.8753766858765,615.5045307250209,615.5045307250209,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00031,grp3,Monitoring Type 2,0.5959124215825988,purchase_flag_grp3_Monitoring Type 2,3,Mid-Market,2168.547211898017,1591.375,706,2215.2609543776057,1480.17,1679,4159.15,16,1.927760934747252,0.9592391304347826,2170.4513046621305,4184.111235898861,2493.3638587554506,2493.3638587554506,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00032,grp3,Premium Custom Type 1,0.8031214633126595,purchase_flag_grp3_Premium Custom Type 1,1,SMB,994.9544095808383,800.79,167,2063.947720197044,1604.41,609,10054.54375,32,2.0,0.8477157360406091,1157.7452690655396,2315.490538131079,1859.6201492704497,1859.6201492704497,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00032,grp3,Sensors Type 2,0.7548710583647191,purchase_flag_grp3_Sensors Type 2,2,SMB,905.2593092511013,652.43,681,3257.693349576988,2046.48,2955,10054.54375,32,2.0,0.9578059071729957,1004.5181295180164,2009.0362590360328,1516.563327151626,1516.563327151626,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00032,grp3,Preventive Kits Type 1,0.72357090437539,purchase_flag_grp3_Preventive Kits Type 1,3,SMB,358.07934655172414,261.71000000000004,406,788.2648314371256,530.235,1670,10054.54375,32,2.0,0.9311926605504587,387.6792652364995,775.358530472999,561.0268731095211,561.0268731095211,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00033,grp3,Training Type 2,0.7532789916282671,purchase_flag_grp3_Training Type 2,1,Enterprise,5927.294921348314,4746.88,445,3552.4214311361197,2150.4700000000003,1866,10309.350000000002,13,1.6778648182081703,0.9368421052631579,5777.302911440176,9693.533299237104,7301.9349889643545,7301.9349889643545,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00033,grp3,Premium Custom Type 1,0.7033080686725484,purchase_flag_grp3_Premium Custom Type 1,2,Enterprise,3110.2384192771074,2260.13,83,2063.947720197044,1604.41,609,10309.350000000002,13,1.6778648182081703,0.7345132743362832,2832.46212748594,4752.488552615724,3342.4635453285596,3342.4635453285596,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00033,grp3,Installation Type 2,0.6937811387286317,purchase_flag_grp3_Installation Type 2,3,Enterprise,5473.895205847953,4397.46,171,3634.114349307774,2592.83,939,10309.350000000002,13,1.6778648182081703,0.8507462686567164,5199.301048155389,8723.724307972792,6052.355384340008,6052.355384340008,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00034,grp1,Service Contracts,0.8574034653054864,purchase_flag_grp1_Service Contracts,1,SMB,2006.902997425829,1241.5149999999999,2292,5244.207394130719,3029.425,7650,2856.601379310345,29,2.0,0.9870801033591732,2048.72863562615,4097.4572712523,3513.1740633128848,3513.1740633128848,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00034,grp3,Training Type 1,0.7347213940286662,purchase_flag_grp3_Training Type 1,2,SMB,2150.9201480885313,1677.39,497,5063.882342342342,3371.32,1665,2856.601379310345,29,2.0,0.9430740037950665,2316.7434229037385,4633.486845807477,3404.321914565157,3404.321914565157,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00034,grp3,Premium Standard Type 2,0.7073478876115286,purchase_flag_grp3_Premium Standard Type 2,3,SMB,528.1976281081081,407.1,370,1635.6666163063621,935.8,1619,2856.601379310345,29,2.0,0.925,611.2578022229771,1222.5156044459543,864.7438303769768,864.7438303769768,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00035,grp1,Core Products,0.7957953759813923,purchase_flag_grp1_Core Products,1,Mid-Market,653.9425555189873,432.095,3950,595.7803201228382,357.47,12374,2982.2607142857146,14,1.3822741911764271,0.992462311557789,653.5041467094686,903.3219158232719,718.8594036348122,718.8594036348122,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00035,grp3,Core Basic Type 2,0.7219350297298165,purchase_flag_grp3_Core Basic Type 2,2,Mid-Market,407.834935278031,274.53,1097,386.0204725622969,234.54500000000002,3692,2982.2607142857146,14,1.3822741911764271,0.9733806566104702,407.2542486041428,562.9370370924551,406.40396660935636,406.40396660935636,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00035,grp3,Core Basic Type 1,0.6969926886771267,purchase_flag_grp3_Core Basic Type 1,3,Mid-Market,535.5658866412213,396.265,1048,459.3349140403039,278.01,3027,2982.2607142857146,14,1.3822741911764271,0.9721706864564007,533.4444310029769,737.3664694022093,513.9390380490062,513.9390380490062,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00036,grp3,Core Basic Type 1,0.6560058777759837,purchase_flag_grp3_Core Basic Type 1,1,Distributor,695.1423455999998,541.06,375,459.3349140403039,278.01,3027,717.5014285714286,14,0.5,0.9259259259259259,677.6751284474296,338.8375642237148,222.2794337420543,222.2794337420543,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00036,grp1,Maintenance Kits,0.6055522896886192,purchase_flag_grp1_Maintenance Kits,2,Distributor,1349.5838509170947,957.61,1363,929.1495397698504,574.0899999999999,8690,717.5014285714286,14,0.5,0.9784637473079684,1340.5292713518272,670.2646356759136,405.88028483085765,405.88028483085765,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00036,grp3,Core Basic Type 2,0.5652168551573302,purchase_flag_grp3_Core Basic Type 2,3,Distributor,576.5745564356436,429.96,505,386.0204725622969,234.54500000000002,3692,717.5014285714286,14,0.5,0.9439252336448598,565.8892807044278,282.9446403522139,159.92507980350018,159.92507980350018,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00037,grp3,Extended Support Type 2,0.7947667799394758,purchase_flag_grp3_Extended Support Type 2,1,Mid-Market,3911.595093023256,2930.79,172,4092.6571508196716,2647.37,610,7382.341785714286,28,2.0,0.8514851485148515,3938.4854976464862,7876.9709952929725,6260.354873605643,6260.354873605643,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00037,grp3,Monitoring Type 1,0.7550878388633913,purchase_flag_grp3_Monitoring Type 1,2,Mid-Market,3034.5581309734516,2246.35,1017,3029.3067279341703,2136.57,2309,7382.341785714286,28,2.0,0.9713467048710601,3034.407660972326,6068.815321944652,4582.488645908224,4582.488645908224,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00037,grp3,Training Type 1,0.6806185662887752,purchase_flag_grp3_Training Type 1,3,Mid-Market,4536.284870431894,3488.64,301,5063.882342342342,3371.32,1665,7382.341785714286,28,2.0,0.9093655589123867,4584.103372417735,9168.20674483547,6240.051730108996,6240.051730108996,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00038,grp3,Extended Support Type 2,0.8438361039694237,purchase_flag_grp3_Extended Support Type 2,1,Enterprise,7203.877150326797,6280.65,153,4092.6571508196716,2647.37,610,5711.525,2,0.9295607245671568,0.8360655737704918,6693.841084833825,6222.331768955533,5250.628197520609,5250.628197520609,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00038,grp1,Premium Products,0.726227851659514,purchase_flag_grp1_Premium Products,2,Enterprise,3449.2338527075813,2579.77,1385,2190.649931655225,1312.22,6555,5711.525,2,0.9295607245671568,0.9787985865724381,3422.550094664068,3181.468145863322,2310.4707766934976,2310.4707766934976,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00038,grp3,Installation Type 2,0.5859182530052102,purchase_flag_grp3_Installation Type 2,3,Enterprise,5473.895205847953,4397.46,171,3634.114349307774,2592.83,939,5711.525,2,0.9295607245671568,0.8507462686567164,5199.301048155389,4833.066049566101,2831.7816164205624,2831.7816164205624,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00039,grp3,Training Type 1,0.8644690314038908,purchase_flag_grp3_Training Type 1,1,Mid-Market,4536.284870431894,3488.64,301,5063.882342342342,3371.32,1665,5089.367272727272,11,2.0,0.9093655589123867,4584.103372417735,9168.20674483547,7925.630804418537,7925.630804418537,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00039,grp3,Installation Type 2,0.805166007565489,purchase_flag_grp3_Installation Type 2,2,Mid-Market,3952.2467814126394,2813.43,269,3634.114349307774,2592.83,939,5089.367272727272,11,2.0,0.8996655518394648,3920.3271393954287,7840.6542787908575,6313.028302355303,6313.028302355303,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00039,grp3,Controllers Type 2,0.8020845922201004,purchase_flag_grp3_Controllers Type 2,3,Mid-Market,3042.17538477306,2144.6549999999997,1366,3354.7798359410804,2142.85,3055,5089.367272727272,11,2.0,0.9785100286532952,3048.893245471513,6097.786490943026,4890.940591033274,4890.940591033274,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00040,grp3,Installation Type 1,0.860221520879304,purchase_flag_grp3_Installation Type 1,1,Mid-Market,4974.420283185841,3611.54,339,5927.55006886388,3729.575,1866,2330.3999999999996,9,1.0801375478968047,0.9186991869918699,5051.91050966373,5456.7582301022785,4694.020863769241,4694.020863769241,False,historical product-affinity score,supported segment-product estimate with shrinkage
