ID_Customer,cohort_ML,cluster,Sales,historical_ltv,avg_monthly_revenue,active_months,months_since_last_purchase,activity_ratio_lifetime,sf_total_events,sf_active_months,value_segment,customer_mean_event_value,customer_value_events,customer_value_multiplier,reco_top1_grp1_product,reco_top1_grp1_probability,reco_top1_grp1_expected_order_value,reco_top1_grp1_expected_revenue,reco_top1_grp1_value_method,reco_top1_grp1_rank,reco_top2_grp1_product,reco_top2_grp1_probability,reco_top2_grp1_expected_order_value,reco_top2_grp1_expected_revenue,reco_top2_grp1_value_method,reco_top2_grp1_rank,reco_top3_grp1_product,reco_top3_grp1_probability,reco_top3_grp1_expected_order_value,reco_top3_grp1_expected_revenue,reco_top3_grp1_value_method,reco_top3_grp1_rank,reco_top1_grp3_product,reco_top1_grp3_probability,reco_top1_grp3_expected_order_value,reco_top1_grp3_expected_revenue,reco_top1_grp3_value_method,reco_top1_grp3_rank,reco_top2_grp3_product,reco_top2_grp3_probability,reco_top2_grp3_expected_order_value,reco_top2_grp3_expected_revenue,reco_top2_grp3_value_method,reco_top2_grp3_rank,reco_top3_grp3_product,reco_top3_grp3_probability,reco_top3_grp3_expected_order_value,reco_top3_grp3_expected_revenue,reco_top3_grp3_value_method,reco_top3_grp3_rank,lead_top1_product_group,lead_top1_product,lead_top1_model_probability,lead_top1_expected_order_value,lead_top1_expected_revenue,lead_top1_value_method,lead_top1_score,lead_top1_recommendation_tier,lead_top1_reason,lead_top2_product_group,lead_top2_product,lead_top2_model_probability,lead_top2_expected_order_value,lead_top2_expected_revenue,lead_top2_value_method,lead_top2_score,lead_top2_recommendation_tier,lead_top2_reason,lead_top3_product_group,lead_top3_product,lead_top3_model_probability,lead_top3_expected_order_value,lead_top3_expected_revenue,lead_top3_value_method,lead_top3_score,lead_top3_recommendation_tier,lead_top3_reason,customer_top_lead_score,customer_lead_tier,lead_top1_tier
C00502,Dormant,2,29662.66,29662.66,1744.8623529411764,7,16,0.4117647058823529,40,18,Mid-Market,4237.522857142857,7,1.9640866581148937,Service Contracts,0.42982127441688844,8751.731290395615,3761.680296592003,supported segment-product estimate with shrinkage,1.0,Premium Products,0.4035698542886697,3735.396731446167,1507.4935146201026,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.04916114797092243,1357.5572187225407,66.73907130861272,supported segment-product estimate with shrinkage,3.0,Sensors Type 2,0.684595243726775,5999.709726700725,4107.372742640586,supported segment-product estimate with shrinkage,1,Core Replacement Type 2,0.5870915282798965,1100.9928377825395,646.3835677589713,supported segment-product estimate with shrinkage,2,Premium Plus Type 2,0.57186436004825,3508.1436437725956,2006.1823198033514,supported segment-product estimate with shrinkage,3,grp3,Sensors Type 2,0.684595243726775,5999.709726700725,4107.372742640586,supported segment-product estimate with shrinkage,0.40768319305529993,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Core Replacement Type 2,0.5870915282798965,1100.9928377825395,646.3835677589713,supported segment-product estimate with shrinkage,0.3638065211042046,Warm,low inactivity risk; recent sales activity but no recent sales,grp3,Premium Plus Type 2,0.57186436004825,3508.1436437725956,2006.1823198033514,supported segment-product estimate with shrinkage,0.35695429539996365,Warm,low inactivity risk; recent sales activity but no recent sales,0.40768319305529993,Cold,Cold
C00503,Emerging,0,1212.56,1212.56,67.36444444444444,2,8,0.1111111111111111,54,25,SMB,606.28,2,0.6593450299302585,Safety Solutions,0.20121087202480895,179.90019478615886,36.19787507035601,supported segment-product estimate with shrinkage,1.0,Service Contracts,0.1722603413350016,1350.8190435759016,232.6925495282052,supported segment-product estimate with shrinkage,2.0,Premium Products,0.08409323316974329,498.3355176195326,41.90664487994407,supported segment-product estimate with shrinkage,3.0,Monitoring Type 1,0.4804748581309661,966.7421696822785,464.49530682731506,supported segment-product estimate with shrinkage,1,Core Basic Type 1,0.4335384694452705,149.53502361370127,64.82918526594644,supported segment-product estimate with shrinkage,2,Core Basic Type 2,0.38662148080479947,128.83341111393892,49.80976418200458,supported segment-product estimate with shrinkage,3,grp3,Monitoring Type 1,0.4804748581309661,966.7421696822785,464.49530682731506,supported segment-product estimate with shrinkage,0.2852454736131607,Cold,recent sales activity but no recent sales,grp3,Core Basic Type 1,0.4335384694452705,149.53502361370127,64.82918526594644,supported segment-product estimate with shrinkage,0.26412409870459774,Cold,recent sales activity but no recent sales,grp3,Core Basic Type 2,0.38662148080479947,128.83341111393892,49.80976418200458,supported segment-product estimate with shrinkage,0.24301145381638575,Cold,recent sales activity but no recent sales,0.2852454736131607,Cold,Cold
C00504,Emerging,0,23699.09,23699.09,658.3080555555556,10,0,0.2777777777777778,36,11,Enterprise,2369.909,10,0.5,Safety Solutions,0.7448093448176493,470.86336690355904,350.7034358020722,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Repair Kits Type 1,0.6972672535018212,828.2817434380432,577.5337363727444,supported segment-product estimate with shrinkage,1,Preventive Kits Type 1,0.6362444958245562,732.8833121780532,466.29297345495627,supported segment-product estimate with shrinkage,2,Premium Standard Type 2,0.5279323379097399,1143.3203037982921,603.5957609639065,supported segment-product estimate with shrinkage,3,grp1,Safety Solutions,0.7448093448176493,470.86336690355904,350.7034358020722,supported segment-product estimate with shrinkage,0.48850196925434375,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Repair Kits Type 1,0.6972672535018212,828.2817434380432,577.5337363727444,supported segment-product estimate with shrinkage,0.46710802816222113,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Preventive Kits Type 1,0.6362444958245562,732.8833121780532,466.29297345495627,supported segment-product estimate with shrinkage,0.4396477872074519,Warm,recent/frequent buyer; low inactivity risk,0.48850196925434375,Warm,Warm
C00505,Emerging,0,93085.91,93085.91,4654.2955,12,0,0.6,90,28,Mid-Market,7757.159166666667,12,2.0,Maintenance Kits,0.4654955813446796,1913.4855222580816,890.7190555781535,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.33907477010433457,1382.3801644531381,468.73023645874,supported segment-product estimate with shrinkage,2.0,,,,,,,Installation Type 1,0.6452059943635811,10103.82101932746,6519.045887646826,supported segment-product estimate with shrinkage,1,Training Type 2,0.5979395553669198,6067.017827170418,3627.7099419814554,supported segment-product estimate with shrinkage,2,Installation Type 2,0.5897964782289482,7840.6542787908575,4624.390280641582,supported segment-product estimate with shrinkage,3,grp3,Installation Type 1,0.6452059943635811,10103.82101932746,6519.045887646826,supported segment-product estimate with shrinkage,0.5031099917670029,Hot,recent/frequent buyer; low inactivity risk,grp3,Training Type 2,0.5979395553669198,6067.017827170418,3627.7099419814554,supported segment-product estimate with shrinkage,0.48184009421850527,Hot,recent/frequent buyer; low inactivity risk,grp3,Installation Type 2,0.5897964782289482,7840.6542787908575,4624.390280641582,supported segment-product estimate with shrinkage,0.4781757095064181,Hot,recent/frequent buyer; low inactivity risk,0.5031099917670029,Warm,Warm
C00506,Dormant,2,2186.87,2186.87,546.7175,2,31,0.5,64,25,Mid-Market,1093.435,2,0.5068057842793267,Premium Products,0.08751181875816352,963.8681991211131,84.34985914824432,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.06357314999853522,350.2991317089286,22.269619244488364,supported segment-product estimate with shrinkage,2.0,Maintenance Kits,0.04856955981543202,484.882765407572,23.55054247793516,supported segment-product estimate with shrinkage,3.0,Installation Type 1,0.7216998323275196,2560.3374679590997,1847.7951213279482,supported segment-product estimate with shrinkage,1,Installation Type 2,0.5860562395053127,1986.8444705128295,1164.402598870673,supported segment-product estimate with shrinkage,2,Monitoring Type 1,0.4862635546304306,1537.8553544422768,747.8030111585423,supported segment-product estimate with shrinkage,3,grp3,Installation Type 1,0.7216998323275196,2560.3374679590997,1847.7951213279482,supported segment-product estimate with shrinkage,0.3717218306408619,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Installation Type 2,0.5860562395053127,1986.8444705128295,1164.402598870673,supported segment-product estimate with shrinkage,0.3106822138708688,Warm,low inactivity risk; recent sales activity but no recent sales,grp3,Monitoring Type 1,0.4862635546304306,1537.8553544422768,747.8030111585423,supported segment-product estimate with shrinkage,0.26577550567717184,Cold,low inactivity risk; recent sales activity but no recent sales,0.3717218306408619,Cold,Cold
C00507,Emerging,0,962.31,962.31,48.1155,4,15,0.2,61,26,SMB,240.5775,4,0.5,Maintenance Kits,0.1991502383393523,201.24999823453092,40.07898511420106,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.13983581766514916,136.42341006588586,19.07687909523109,supported segment-product estimate with shrinkage,2.0,Automation Modules,0.11138039767755312,743.1514786499323,82.77250722669109,supported segment-product estimate with shrinkage,3.0,Compliance Safety Type 2,0.6611044255676145,138.95315361518524,91.86254480157554,supported segment-product estimate with shrinkage,1,Core Replacement Type 2,0.6213387100993006,151.23921965367964,93.9707816560421,supported segment-product estimate with shrinkage,2,Core Advanced Type 2,0.6140472342925617,114.85968538815936,70.52927214431301,supported segment-product estimate with shrinkage,3,grp3,Compliance Safety Type 2,0.6611044255676145,138.95315361518524,91.86254480157554,supported segment-product estimate with shrinkage,0.38979017697764606,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Core Replacement Type 2,0.6213387100993006,151.23921965367964,93.9707816560421,supported segment-product estimate with shrinkage,0.3718956050169049,Warm,low inactivity risk; recent sales activity but no recent sales,grp3,Core Advanced Type 2,0.6140472342925617,114.85968538815936,70.52927214431301,supported segment-product estimate with shrinkage,0.3686144409038723,Warm,low inactivity risk; recent sales activity but no recent sales,0.38979017697764606,Cold,Cold
C00508,Emerging,0,16545.4,16545.4,501.3757575757576,6,2,0.1818181818181818,12,7,Mid-Market,2757.566666666667,6,1.2781287751009698,Safety Solutions,0.48620572510983273,883.4299331581833,429.5286912349056,supported segment-product estimate with shrinkage,1.0,Premium Products,0.4772719876359556,2430.808248278509,1160.1566842177594,supported segment-product estimate with shrinkage,2.0,,,,,,,Training Type 2,0.6171523024759377,3877.215031978537,2392.83218417987,supported segment-product estimate with shrinkage,1,Personal Safety Type 2,0.6033169558344386,824.4324426933207,497.39407161688445,supported segment-product estimate with shrinkage,2,Installation Type 2,0.5770177476721118,5010.682924670568,2891.2529754925213,supported segment-product estimate with shrinkage,3,grp3,Training Type 2,0.6171523024759377,3877.215031978537,2392.83218417987,supported segment-product estimate with shrinkage,0.38902110897941905,Warm,low inactivity risk,grp3,Personal Safety Type 2,0.6033169558344386,824.4324426933207,497.39407161688445,supported segment-product estimate with shrinkage,0.3827952029907444,Warm,low inactivity risk,grp3,Installation Type 2,0.5770177476721118,5010.682924670568,2891.2529754925213,supported segment-product estimate with shrinkage,0.3709605593176974,Warm,low inactivity risk,0.38902110897941905,Cold,Cold
C00509,Emerging,0,74881.63,74881.63,3744.0815,13,0,0.65,93,30,Enterprise,5760.125384615385,13,0.9374705225173225,Service Contracts,0.9341535252639719,9342.799698921943,8727.609274583108,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Training Type 1,0.7568440947983773,8476.563519938658,6415.437044248921,supported segment-product estimate with shrinkage,1,Installation Type 1,0.7300961645597461,10776.839776114259,7868.129386615933,supported segment-product estimate with shrinkage,2,Installation Type 2,0.7292217400505671,4874.191470339096,3554.3663853403073,supported segment-product estimate with shrinkage,3,grp1,Service Contracts,0.9341535252639719,9342.799698921943,8727.609274583108,supported segment-product estimate with shrinkage,0.6349382001382116,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Training Type 1,0.7568440947983773,8476.563519938658,6415.437044248921,supported segment-product estimate with shrinkage,0.555148956428694,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Installation Type 1,0.7300961645597461,10776.839776114259,7868.129386615933,supported segment-product estimate with shrinkage,0.54311238782131,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.6349382001382116,Hot,Hot
C00510,Emerging,0,3658.81,3658.81,261.3435714285714,7,0,0.5,85,32,SMB,522.6871428571428,7,0.5684356565469818,Maintenance Kits,0.6709053444847238,228.79534975304904,153.50002294257223,supported segment-product estimate with shrinkage,1.0,Service Contracts,0.16784064554472716,1164.5704070787529,195.46224890638356,supported segment-product estimate with shrinkage,2.0,,,,,,,Core Basic Type 2,0.6601188648978118,111.07007910484332,73.31945454279933,supported segment-product estimate with shrinkage,1,Repair Kits Type 1,0.5836510026106615,180.44580725867553,105.31737632341616,supported segment-product estimate with shrinkage,2,Compliance Safety Type 2,0.582274786589084,157.97185420904287,91.98302769665234,supported segment-product estimate with shrinkage,3,grp1,Maintenance Kits,0.6709053444847238,228.79534975304904,153.50002294257223,supported segment-product estimate with shrinkage,0.48370340692997305,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Basic Type 2,0.6601188648978118,111.07007910484332,73.31945454279933,supported segment-product estimate with shrinkage,0.4788494911158626,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Repair Kits Type 1,0.5836510026106615,180.44580725867553,105.31737632341616,supported segment-product estimate with shrinkage,0.444438953086645,Hot,recent/frequent buyer; low inactivity risk,0.48370340692997305,Warm,Warm
C00511,Emerging,0,40343.22,40343.22,1494.1933333333334,11,8,0.4074074074074074,52,17,Mid-Market,3667.5654545454545,11,1.6999120995639194,Safety Solutions,0.6734426449976119,1174.9623838755251,791.269775569833,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Repair Kits Type 1,0.7554490093952747,1371.2927673934028,1035.941762718251,supported segment-product estimate with shrinkage,1,Premium Standard Type 2,0.6651535934011052,2263.4765957461123,1505.5595912398273,supported segment-product estimate with shrinkage,2,Extended Support Type 2,0.6629114258021379,6695.079151406287,4438.244466116909,supported segment-product estimate with shrinkage,3,grp3,Repair Kits Type 1,0.7554490093952747,1371.2927673934028,1035.941762718251,supported segment-product estimate with shrinkage,0.4860750838090593,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,grp1,Safety Solutions,0.6734426449976119,1174.9623838755251,791.269775569833,supported segment-product estimate with shrinkage,0.449172219830111,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Premium Standard Type 2,0.6651535934011052,2263.4765957461123,1505.5595912398273,supported segment-product estimate with shrinkage,0.445442146611683,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,0.4860750838090593,Warm,Warm
C00512,Emerging,0,26079.59,26079.59,841.2770967741935,13,5,0.4193548387096774,49,16,Mid-Market,2006.1223076923077,13,0.9298352343854484,Premium Products,0.40576880983221003,1768.406440192674,717.5641765365966,supported segment-product estimate with shrinkage,1.0,Automation Modules,0.39050570856610395,4037.1461929508146,1576.528634663207,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.18380796267739027,642.6928921120392,118.13207112635372,supported segment-product estimate with shrinkage,3.0,Premium Standard Type 1,0.5142318374307888,834.0311911514925,428.88539190042144,supported segment-product estimate with shrinkage,1,Core Basic Type 1,0.47494963562959963,496.01542753326515,235.58234657358437,supported segment-product estimate with shrinkage,2,Calibration Kits Type 2,0.4689990792704294,791.6975562375065,371.30542493603957,supported segment-product estimate with shrinkage,3,grp3,Premium Standard Type 1,0.5142318374307888,834.0311911514925,428.88539190042144,supported segment-product estimate with shrinkage,0.3884162652553815,Warm,recent/frequent buyer; low inactivity risk,grp3,Core Basic Type 1,0.47494963562959963,496.01542753326515,235.58234657358437,supported segment-product estimate with shrinkage,0.3707392744448463,Warm,recent/frequent buyer; low inactivity risk,grp3,Calibration Kits Type 2,0.4689990792704294,791.6975562375065,371.30542493603957,supported segment-product estimate with shrinkage,0.36806152408321974,Warm,recent/frequent buyer; low inactivity risk,0.3884162652553815,Cold,Cold
