ID_Customer,Sales,Units,order_lines,active_purchase_months,distinct_products,prd_line_coverage,prd_grp_1_coverage,prd_grp_2_coverage,prd_grp_3_coverage,customer_first_active_date,customer_last_active_date,prd_line_coverage_pct,prd_grp_1_coverage_pct,prd_grp_2_coverage_pct,prd_grp_3_coverage_pct,avg_order_line_value,avg_unit_price_realized,first_YM,last_YM,first_YM_ORD,last_YM_ORD,active_months,active_in_last_3m,active_in_last_6m,active_in_last_12m,max_consec_active_months,current_consec_active_months,avg_inactive_gap_months,max_inactive_gap_months,lifetime_months,months_since_last_purchase,activity_ratio_lifetime,is_inactive_6m,is_inactive_12m,avg_monthly_revenue,historical_ltv,purchase_freq_per_year,R_recency_m,F_frequency_m,M_sales,sales_value_segment,recency_segment,sf_first_YM,sf_last_YM,sf_first_YM_ORD,sf_last_YM_ORD,sf_active_months,sf_active_in_last_3m,sf_active_in_last_6m,sf_active_in_last_12m,sf_max_consec_active_months,sf_current_consec_active_months,sf_avg_inactive_gap_months,sf_max_inactive_gap_months,sf_total_events,sf_total_selling_time,sf_total_activity_time,sf_distinct_activity_types,sf_distinct_reps,sf_lifetime_months,sf_months_since_last_event,sf_activity_ratio_lifetime,sf_events_per_active_month,has_salesforce_activity,sales_without_recent_sf_activity,sf_activity_without_recent_sales
C00049,27063.38,80,25,9,8,5,4,6,8,2024-08-01,2025-12-01,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.22857142857142856,1082.5352,338.29225,2024-08,2025-12,655,671,9,1,1,1,4.0,4.0,1.0,3.0,17,0,0.5294117647058824,0,0,1591.9635294117647,27063.38,6.352941176470588,0,9,27063.38,High Value,Very Recent,2023-02,2025-12,637,671,25,1,1,1,8.0,8.0,0.4166666666666667,3.0,81,63.839999999999996,38.230000000000004,6,14,35,0,0.7142857142857143,3.24,1,0,0
C00050,285499.42,1501,86,27,5,5,3,3,4,2023-01-01,2025-12-01,0.7142857142857143,0.5,0.16666666666666666,0.11428571428571428,3319.760697674418,190.2061425716189,2023-01,2025-12,636,671,27,1,1,1,6.0,5.0,0.34615384615384615,2.0,36,0,0.75,0,0,7930.539444444444,285499.42,9.0,0,27,285499.42,Top Value,Very Recent,2023-01,2025-11,636,670,23,1,1,1,6.0,1.0,0.5454545454545454,5.0,99,67.16,50.57,6,15,35,1,0.6571428571428571,4.304347826086956,1,0,0
C00051,2739.7599999999998,18,10,5,7,5,3,6,7,2024-10-01,2025-12-01,0.7142857142857143,0.5,0.3333333333333333,0.2,273.976,152.20888888888888,2024-10,2025-12,657,671,5,1,1,1,2.0,1.0,2.5,6.0,15,0,0.3333333333333333,0,0,182.65066666666664,2739.7599999999998,4.0,0,5,2739.7599999999998,Low Value,Very Recent,2023-01,2025-12,636,671,28,1,1,1,8.0,7.0,0.2962962962962963,1.0,73,61.75,43.35,4,17,36,0,0.7777777777777778,2.607142857142857,1,0,0
C00052,654.38,2,2,1,2,2,2,2,2,2023-03-01,2023-03-01,0.2857142857142857,0.3333333333333333,0.1111111111111111,0.05714285714285714,327.19,327.19,2023-03,2023-03,638,638,1,0,0,0,1.0,1.0,0.0,0.0,1,33,1.0,1,1,654.38,654.38,12.0,33,1,654.38,Low Value,Inactive,2023-01,2025-12,636,671,17,1,1,1,4.0,4.0,1.1875,5.0,41,33.03,19.1,6,13,36,0,0.4722222222222222,2.411764705882353,1,0,1
C00053,4589.91,26,5,3,3,3,3,3,3,2023-02-01,2024-05-01,0.42857142857142855,0.5,0.16666666666666666,0.08571428571428572,917.982,176.535,2023-02,2024-05,637,652,3,0,0,0,1.0,1.0,6.5,11.0,16,19,0.1875,1,1,286.869375,4589.91,2.25,19,3,4589.91,Low Value,Inactive,2023-01,2025-11,636,670,20,1,1,1,5.0,5.0,0.7894736842105263,6.0,53,40.68,30.09,6,14,35,1,0.5714285714285714,2.65,1,0,1
C00054,18400.92,89,14,6,7,5,3,3,5,2023-03-01,2024-05-01,0.7142857142857143,0.5,0.16666666666666666,0.14285714285714285,1314.3514285714284,206.75191011235952,2023-03,2024-05,638,652,6,0,0,0,4.0,1.0,1.8,8.0,15,19,0.4,1,1,1226.7279999999998,18400.92,4.8,19,6,18400.92,Mid Value,Inactive,2023-01,2025-12,636,671,24,1,1,1,6.0,6.0,0.5217391304347826,4.0,51,43.02,25.01,5,16,36,0,0.6666666666666666,2.125,1,0,1
C00055,2995.78,20,16,7,8,6,5,7,7,2023-02-01,2024-11-01,0.8571428571428571,0.8333333333333334,0.3888888888888889,0.2,187.23625,149.78900000000002,2023-02,2024-11,637,658,7,0,0,0,1.0,1.0,2.5,5.0,22,13,0.3181818181818182,1,1,136.1718181818182,2995.78,3.8181818181818183,13,7,2995.78,Low Value,Inactive,2023-03,2025-06,638,665,9,0,1,1,2.0,1.0,2.375,6.0,22,15.700000000000001,11.86,3,8,28,6,0.32142857142857145,2.4444444444444446,1,0,1
C00056,15158.039999999999,56,9,4,5,4,2,4,5,2023-03-01,2023-06-01,0.5714285714285714,0.3333333333333333,0.2222222222222222,0.14285714285714285,1684.2266666666665,270.6792857142857,2023-03,2023-06,638,641,4,0,0,0,4.0,4.0,0.0,0.0,4,30,1.0,1,1,3789.5099999999998,15158.039999999999,12.0,30,4,15158.039999999999,Mid Value,Inactive,2023-05,2025-11,640,670,21,1,1,1,9.0,9.0,0.5,3.0,53,34.4,23.79,6,15,31,1,0.6774193548387096,2.5238095238095237,1,0,1
C00057,262.84,1,1,1,1,1,1,1,1,2023-04-01,2023-04-01,0.14285714285714285,0.16666666666666666,0.05555555555555555,0.02857142857142857,262.84,262.84,2023-04,2023-04,639,639,1,0,0,0,1.0,1.0,0.0,0.0,1,32,1.0,1,1,262.84,262.84,12.0,32,1,262.84,Low Value,Inactive,2023-01,2025-12,636,671,18,1,1,1,5.0,3.0,1.0588235294117647,4.0,38,32.03,16.62,5,15,36,0,0.5,2.111111111111111,1,0,1
C00058,25911.73,114,21,9,11,4,5,9,10,2023-03-01,2025-01-01,0.5714285714285714,0.8333333333333334,0.5,0.2857142857142857,1233.8919047619047,227.29587719298246,2023-03,2025-01,638,660,9,0,0,1,1.0,1.0,1.75,4.0,23,11,0.391304347826087,1,0,1126.596956521739,25911.73,4.695652173913043,11,9,25911.73,High Value,Inactive,2023-01,2025-12,636,671,24,1,1,1,6.0,3.0,0.5217391304347826,3.0,52,40.92,29.15,5,16,36,0,0.6666666666666666,2.1666666666666665,1,0,1
C00059,28983.81,134,44,19,7,6,4,6,7,2023-07-01,2025-12-01,0.8571428571428571,0.6666666666666666,0.3333333333333333,0.2,658.7229545454546,216.29708955223882,2023-07,2025-12,642,671,19,1,1,1,7.0,6.0,0.6111111111111112,4.0,30,0,0.6333333333333333,0,0,966.1270000000001,28983.81,7.6,0,19,28983.81,High Value,Very Recent,2023-01,2025-12,636,671,33,1,1,1,21.0,3.0,0.09375,1.0,101,78.22,48.86,5,18,36,0,0.9166666666666666,3.0606060606060606,1,0,0
C00060,58915.26,193,36,15,10,6,6,6,7,2023-01-01,2025-05-01,0.8571428571428571,1.0,0.3333333333333333,0.2,1636.535,305.26041450777205,2023-01,2025-05,636,664,15,0,0,1,4.0,1.0,1.0,4.0,29,7,0.5172413793103449,1,0,2031.5606896551724,58915.26,6.206896551724138,7,15,58915.26,High Value,Inactive,2023-01,2025-11,636,670,15,1,1,1,3.0,2.0,1.4285714285714286,5.0,43,31.19,21.77,6,10,35,1,0.42857142857142855,2.8666666666666667,1,0,1
C00061,4220.99,41,31,11,7,4,3,6,7,2023-03-01,2025-07-01,0.5714285714285714,0.5,0.3333333333333333,0.2,136.16096774193548,102.95097560975609,2023-03,2025-07,638,666,11,0,1,1,3.0,1.0,1.8,5.0,29,5,0.3793103448275862,0,0,145.55137931034483,4220.99,4.551724137931035,5,11,4220.99,Low Value,Cooling,2023-06,2025-11,641,670,11,1,1,1,4.0,2.0,1.9,11.0,35,18.44,21.37,5,9,30,1,0.36666666666666664,3.1818181818181817,1,0,0
C00062,4000.12,17,16,7,8,7,5,5,7,2023-01-01,2025-11-01,1.0,0.8333333333333334,0.2777777777777778,0.2,250.0075,235.30117647058822,2023-01,2025-11,636,670,7,1,1,1,3.0,1.0,4.666666666666667,23.0,35,1,0.2,0,0,114.28914285714285,4000.12,2.4,1,7,4000.12,Low Value,Very Recent,2023-02,2025-12,637,671,21,1,1,1,6.0,1.0,0.7,4.0,45,37.22,24.43,5,14,35,0,0.6,2.142857142857143,1,0,0
C00063,30655.77,80,15,7,5,3,3,5,5,2023-01-01,2025-10-01,0.42857142857142855,0.5,0.2777777777777778,0.14285714285714285,2043.718,383.197125,2023-01,2025-10,636,669,7,1,1,1,2.0,2.0,4.5,12.0,34,2,0.20588235294117646,0,0,901.640294117647,30655.77,2.4705882352941173,2,7,30655.77,High Value,Recent,2023-02,2025-12,637,671,11,1,1,1,2.0,1.0,2.4,11.0,31,20.87,14.66,6,7,35,0,0.3142857142857143,2.8181818181818183,1,0,0
C00064,37601.82,243,79,24,12,7,5,9,10,2023-02-01,2025-12-01,1.0,0.8333333333333334,0.5,0.2857142857142857,475.97240506329115,154.74,2023-02,2025-12,637,671,24,1,1,1,9.0,5.0,0.4782608695652174,4.0,35,0,0.6857142857142857,0,0,1074.3377142857144,37601.82,8.22857142857143,0,24,37601.82,High Value,Very Recent,2023-01,2025-07,636,666,22,0,1,1,6.0,4.0,0.42857142857142855,4.0,68,47.75,34.88,6,16,31,5,0.7096774193548387,3.090909090909091,1,0,0
C00065,6121.04,50,29,12,13,7,5,6,10,2023-02-01,2025-04-01,1.0,0.8333333333333334,0.3333333333333333,0.2857142857142857,211.0703448275862,122.4208,2023-02,2025-04,637,663,12,0,0,1,4.0,1.0,1.3636363636363635,8.0,27,8,0.4444444444444444,1,0,226.70518518518517,6121.04,5.333333333333333,8,12,6121.04,Low Value,Inactive,2023-01,2025-12,636,671,25,1,1,1,7.0,2.0,0.4583333333333333,3.0,71,44.3,32.37,6,18,36,0,0.6944444444444444,2.84,1,0,1
C00066,11318.890000000001,26,12,5,8,5,3,3,5,2024-06-01,2025-12-01,0.7142857142857143,0.5,0.16666666666666666,0.14285714285714285,943.2408333333334,435.34192307692314,2024-06,2025-12,653,671,5,1,1,1,1.0,1.0,3.5,6.0,19,0,0.2631578947368421,0,0,595.731052631579,11318.890000000001,3.1578947368421053,0,5,11318.890000000001,Mid Value,Very Recent,2023-03,2025-05,638,664,14,0,0,1,3.0,1.0,1.0,3.0,40,30.04,20.93,6,10,27,7,0.5185185185185185,2.857142857142857,1,1,0
C00067,824119.16,2281,80,27,11,5,5,10,11,2023-01-01,2025-12-01,0.7142857142857143,0.8333333333333334,0.5555555555555556,0.3142857142857143,10301.4895,361.2973081981587,2023-01,2025-12,636,671,27,1,1,1,9.0,7.0,0.34615384615384615,2.0,36,0,0.75,0,0,22892.198888888888,824119.16,9.0,0,27,824119.16,Top Value,Very Recent,2023-01,2025-12,636,671,28,1,1,1,11.0,1.0,0.2962962962962963,3.0,130,92.06,78.37,6,19,36,0,0.7777777777777778,4.642857142857143,1,0,0
C00068,10071.39,61,15,9,7,6,4,5,7,2023-02-01,2025-09-01,0.8571428571428571,0.6666666666666666,0.2777777777777778,0.2,671.4259999999999,165.10475409836064,2023-02,2025-09,637,668,9,1,1,1,2.0,1.0,2.875,8.0,32,3,0.28125,0,0,314.7309375,10071.39,3.375,3,9,10071.39,Mid Value,Recent,2023-01,2025-11,636,670,7,1,1,1,1.0,1.0,4.666666666666667,12.0,19,11.43,10.86,5,7,35,1,0.2,2.7142857142857144,1,0,0
C00069,6461.349999999999,29,12,7,6,4,4,6,6,2023-01-01,2025-11-01,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.17142857142857143,538.4458333333333,222.8051724137931,2023-01,2025-11,636,670,7,1,1,1,2.0,1.0,4.666666666666667,17.0,35,1,0.2,0,0,184.60999999999999,6461.349999999999,2.4,1,7,6461.349999999999,Low Value,Very Recent,2023-01,2025-12,636,671,15,1,1,1,3.0,3.0,1.5,5.0,46,37.01,27.88,6,11,36,0,0.4166666666666667,3.066666666666667,1,0,0
C00070,18955.03,77,13,7,9,5,5,8,8,2024-05-01,2025-12-01,0.7142857142857143,0.8333333333333334,0.4444444444444444,0.22857142857142856,1458.0792307692307,246.16922077922075,2024-05,2025-12,652,671,7,1,1,1,3.0,3.0,2.1666666666666665,4.0,20,0,0.35,0,0,947.7515,18955.03,4.2,0,7,18955.03,Mid Value,Very Recent,2023-02,2025-11,637,670,24,1,1,1,5.0,2.0,0.43478260869565216,3.0,75,50.8,37.01,6,13,34,1,0.7058823529411765,3.125,1,0,0
C00071,116465.16,308,95,31,9,5,4,8,9,2023-03-01,2025-12-01,0.7142857142857143,0.6666666666666666,0.4444444444444444,0.2571428571428571,1225.949052631579,378.13363636363636,2023-03,2025-12,638,671,31,1,1,1,22.0,3.0,0.1,1.0,34,0,0.9117647058823529,0,0,3425.445882352941,116465.16,10.941176470588236,0,31,116465.16,Top Value,Very Recent,2023-02,2025-12,637,671,24,1,1,1,9.0,5.0,0.4782608695652174,3.0,107,83.52,48.17,6,17,35,0,0.6857142857142857,4.458333333333333,1,0,0
C00072,74887.54,204,24,13,4,4,3,3,3,2023-01-01,2025-12-01,0.5714285714285714,0.5,0.16666666666666666,0.08571428571428572,3120.3141666666666,367.09578431372546,2023-01,2025-12,636,671,13,1,1,1,2.0,2.0,1.9166666666666667,12.0,36,0,0.3611111111111111,0,0,2080.209444444444,74887.54,4.333333333333333,0,13,74887.54,Top Value,Very Recent,2023-02,2025-11,637,670,11,1,1,1,1.0,1.0,2.3,6.0,43,29.07,24.72,4,9,34,1,0.3235294117647059,3.909090909090909,1,0,0
C00073,9730.31,26,17,7,10,4,5,8,9,2023-03-01,2025-11-01,0.5714285714285714,0.8333333333333334,0.4444444444444444,0.2571428571428571,572.3711764705882,374.24269230769227,2023-03,2025-11,638,670,7,1,1,1,2.0,1.0,4.333333333333333,13.0,33,1,0.21212121212121213,0,0,294.85787878787875,9730.31,2.5454545454545454,1,7,9730.31,Mid Value,Very Recent,2023-04,2025-12,639,671,8,1,1,1,1.0,1.0,3.5714285714285716,8.0,19,11.11,10.48,5,6,33,0,0.24242424242424243,2.375,1,0,0
C00074,16633.27,61,22,10,12,7,4,8,9,2023-01-01,2025-08-01,1.0,0.6666666666666666,0.4444444444444444,0.2571428571428571,756.0577272727273,272.67655737704916,2023-01,2025-08,636,667,10,0,1,1,3.0,1.0,2.4444444444444446,14.0,32,4,0.3125,0,0,519.7896875,16633.27,3.75,4,10,16633.27,Mid Value,Cooling,2023-06,2025-12,641,671,13,1,1,1,2.0,1.0,1.5,4.0,38,26.53,22.29,6,11,31,0,0.41935483870967744,2.923076923076923,1,0,0
C00075,7336.389999999999,28,16,7,6,6,4,5,5,2023-08-01,2025-10-01,0.8571428571428571,0.6666666666666666,0.2777777777777778,0.14285714285714285,458.52437499999996,262.01392857142855,2023-08,2025-10,643,669,7,1,1,1,2.0,1.0,3.3333333333333335,8.0,27,2,0.25925925925925924,0,0,271.71814814814815,7336.389999999999,3.111111111111111,2,7,7336.389999999999,Low Value,Recent,2023-02,2025-12,637,671,11,1,1,1,2.0,1.0,2.4,9.0,31,22.740000000000002,15.09,4,8,35,0,0.3142857142857143,2.8181818181818183,1,0,0
C00076,4429.6900000000005,29,18,9,8,4,4,7,7,2024-07-01,2025-12-01,0.5714285714285714,0.6666666666666666,0.3888888888888889,0.2,246.09388888888893,152.74793103448278,2024-07,2025-12,654,671,9,1,1,1,3.0,2.0,1.125,3.0,18,0,0.5,0,0,246.09388888888893,4429.6900000000005,6.0,0,9,4429.6900000000005,Low Value,Very Recent,2023-01,2025-12,636,671,24,1,1,1,7.0,1.0,0.5217391304347826,3.0,77,51.89,39.23,6,13,36,0,0.6666666666666666,3.2083333333333335,1,0,0
C00077,36966.64,85,17,8,8,5,3,7,7,2024-11-01,2025-11-01,0.7142857142857143,0.5,0.3888888888888889,0.2,2174.5082352941176,434.9016470588235,2024-11,2025-11,658,670,8,1,1,1,3.0,3.0,0.7142857142857143,3.0,13,1,0.6153846153846154,0,0,2843.587692307692,36966.64,7.384615384615385,1,8,36966.64,High Value,Very Recent,2023-05,2025-11,640,670,25,1,1,1,9.0,6.0,0.25,3.0,73,55.49,41.4,6,16,31,1,0.8064516129032258,2.92,1,0,0
C00078,50145.770000000004,125,38,17,4,4,4,4,4,2023-04-01,2025-12-01,0.5714285714285714,0.6666666666666666,0.2222222222222222,0.11428571428571428,1319.6255263157896,401.16616000000005,2023-04,2025-12,639,671,17,1,1,1,5.0,3.0,1.0,4.0,33,0,0.5151515151515151,0,0,1519.568787878788,50145.770000000004,6.181818181818182,0,17,50145.770000000004,High Value,Very Recent,2023-02,2025-12,637,671,29,1,1,1,10.0,10.0,0.21428571428571427,2.0,97,69.79,40.28,6,18,35,0,0.8285714285714286,3.3448275862068964,1,0,0
C00079,64724.66,187,44,20,7,5,5,6,6,2023-04-01,2025-12-01,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.17142857142857143,1471.015,346.12117647058824,2023-04,2025-12,639,671,20,1,1,1,9.0,1.0,0.6842105263157895,3.0,33,0,0.6060606060606061,0,0,1961.3533333333335,64724.66,7.2727272727272725,0,20,64724.66,Top Value,Very Recent,2023-01,2025-12,636,671,26,1,1,1,9.0,1.0,0.4,3.0,101,65.97,53.59,4,13,36,0,0.7222222222222222,3.8846153846153846,1,0,0
C00080,21615.63,77,25,9,5,5,2,3,5,2023-02-01,2025-12-01,0.7142857142857143,0.3333333333333333,0.16666666666666666,0.14285714285714285,864.6252000000001,280.72246753246753,2023-02,2025-12,637,671,9,1,1,1,2.0,2.0,3.25,8.0,35,0,0.2571428571428571,0,0,617.5894285714286,21615.63,3.085714285714286,0,9,21615.63,High Value,Very Recent,2023-02,2025-11,637,670,15,1,1,1,3.0,1.0,1.3571428571428572,4.0,45,40.14,25.540000000000003,5,12,34,1,0.4411764705882353,3.0,1,0,0
C00081,149196.57,425,47,17,5,3,3,4,5,2023-05-01,2025-12-01,0.42857142857142855,0.5,0.2222222222222222,0.14285714285714285,3174.395106382979,351.0507529411765,2023-05,2025-12,640,671,17,1,1,1,6.0,5.0,0.9375,6.0,32,0,0.53125,0,0,4662.3928125,149196.57,6.375,0,17,149196.57,Top Value,Very Recent,2023-01,2025-12,636,671,29,1,1,1,15.0,5.0,0.25,2.0,93,64.49,43.89,6,18,36,0,0.8055555555555556,3.206896551724138,1,0,0
C00082,8237.08,40,12,5,7,6,3,4,6,2025-07-01,2025-12-01,0.8571428571428571,0.5,0.2222222222222222,0.17142857142857143,686.4233333333333,205.927,2025-07,2025-12,666,671,5,1,1,1,4.0,4.0,0.25,1.0,6,0,0.8333333333333334,0,0,1372.8466666666666,8237.08,10.0,0,5,8237.08,Mid Value,Very Recent,2023-02,2025-12,637,671,28,1,1,1,10.0,1.0,0.25925925925925924,1.0,66,52.42,31.39,6,19,35,0,0.8,2.357142857142857,1,0,0
C00083,2266.75,10,8,4,7,6,4,6,6,2023-02-01,2024-08-01,0.8571428571428571,0.6666666666666666,0.3333333333333333,0.17142857142857143,283.34375,226.675,2023-02,2024-08,637,655,4,0,0,0,2.0,1.0,5.0,10.0,19,16,0.21052631578947367,1,1,119.30263157894737,2266.75,2.5263157894736845,16,4,2266.75,Low Value,Inactive,2023-01,2025-12,636,671,26,1,1,1,11.0,11.0,0.4,3.0,65,43.89,39.09,5,15,36,0,0.7222222222222222,2.5,1,0,1
C00084,10975.699999999999,32,19,11,7,4,4,5,6,2023-06-01,2025-10-01,0.5714285714285714,0.6666666666666666,0.2777777777777778,0.17142857142857143,577.6684210526315,342.99062499999997,2023-06,2025-10,641,669,11,1,1,1,4.0,4.0,1.8,4.0,29,2,0.3793103448275862,0,0,378.4724137931034,10975.699999999999,4.551724137931035,2,11,10975.699999999999,Mid Value,Recent,2023-07,2025-11,642,670,13,1,1,1,3.0,1.0,1.3333333333333333,5.0,42,34.68,17.43,5,9,29,1,0.4482758620689655,3.230769230769231,1,0,0
C00085,453984.43,2592,112,32,7,5,5,5,5,2023-01-01,2025-12-01,0.7142857142857143,0.8333333333333334,0.2777777777777778,0.14285714285714285,4053.4324107142857,175.14831404320987,2023-01,2025-12,636,671,32,1,1,1,16.0,16.0,0.12903225806451613,2.0,36,0,0.8888888888888888,0,0,12610.67861111111,453984.43,10.666666666666666,0,32,453984.43,Top Value,Very Recent,2023-02,2025-12,637,671,24,1,1,1,6.0,2.0,0.4782608695652174,3.0,108,74.42,59.11,4,14,35,0,0.6857142857142857,4.5,1,0,0
C00086,11338.08,42,8,5,4,2,4,4,4,2023-01-01,2024-04-01,0.2857142857142857,0.6666666666666666,0.2222222222222222,0.11428571428571428,1417.26,269.95428571428573,2023-01,2024-04,636,651,5,0,0,0,2.0,1.0,2.75,5.0,16,20,0.3125,1,1,708.63,11338.08,3.75,20,5,11338.08,Mid Value,Inactive,2023-01,2025-12,636,671,23,1,1,1,7.0,3.0,0.5909090909090909,4.0,56,40.37,32.17,5,15,36,0,0.6388888888888888,2.4347826086956523,1,0,1
C00087,50850.97,128,23,11,11,5,4,6,9,2023-06-01,2025-10-01,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.2571428571428571,2210.911739130435,397.273203125,2023-06,2025-10,641,669,11,1,1,1,2.0,2.0,1.8,4.0,29,2,0.3793103448275862,0,0,1753.481724137931,50850.97,4.551724137931035,2,11,50850.97,High Value,Recent,2023-03,2025-11,638,670,10,1,1,1,2.0,2.0,2.5555555555555554,6.0,28,24.81,14.86,4,7,33,1,0.30303030303030304,2.8,1,0,0
C00088,2962.69,18,15,6,6,2,4,6,6,2023-01-01,2024-10-01,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.17142857142857143,197.51266666666666,164.5938888888889,2023-01,2024-10,636,657,6,0,0,0,3.0,1.0,3.2,12.0,22,14,0.2727272727272727,1,1,134.66772727272726,2962.69,3.272727272727273,14,6,2962.69,Low Value,Inactive,2023-05,2025-12,640,671,18,1,1,1,6.0,2.0,0.8235294117647058,6.0,52,37.38,22.88,6,17,32,0,0.5625,2.888888888888889,1,0,1
C00089,10155.92,43,10,5,7,4,4,7,7,2023-01-01,2025-03-01,0.5714285714285714,0.6666666666666666,0.3888888888888889,0.2,1015.592,236.18418604651163,2023-01,2025-03,636,662,5,0,0,1,3.0,1.0,5.5,21.0,27,9,0.18518518518518517,1,0,376.1451851851852,10155.92,2.2222222222222223,9,5,10155.92,Mid Value,Inactive,2023-01,2025-12,636,671,24,1,1,1,5.0,4.0,0.5217391304347826,2.0,75,55.49,36.6,6,13,36,0,0.6666666666666666,3.125,1,0,1
C00090,15568.34,58,18,7,10,3,6,8,9,2023-03-01,2024-03-01,0.42857142857142855,1.0,0.4444444444444444,0.2571428571428571,864.9077777777778,268.4196551724138,2023-03,2024-03,638,650,7,0,0,0,3.0,2.0,1.0,3.0,13,21,0.5384615384615384,1,1,1197.5646153846153,15568.34,6.461538461538462,21,7,15568.34,Mid Value,Inactive,2023-01,2025-02,636,661,11,0,0,1,3.0,1.0,1.5,4.0,31,22.96,14.52,5,11,26,10,0.4230769230769231,2.8181818181818183,1,0,0
C00091,91324.84,283,113,32,13,7,6,9,10,2023-01-01,2025-12-01,1.0,1.0,0.5,0.2857142857142857,808.184424778761,322.7026148409894,2023-01,2025-12,636,671,32,1,1,1,12.0,12.0,0.12903225806451613,2.0,36,0,0.8888888888888888,0,0,2536.801111111111,91324.84,10.666666666666666,0,32,91324.84,Top Value,Very Recent,2023-02,2025-12,637,671,27,1,1,1,15.0,1.0,0.3076923076923077,2.0,118,87.48,52.46,6,15,35,0,0.7714285714285715,4.37037037037037,1,0,0
C00092,17501.15,112,28,11,5,3,3,5,5,2023-01-01,2025-10-01,0.42857142857142855,0.5,0.2777777777777778,0.14285714285714285,625.0410714285715,156.26026785714288,2023-01,2025-10,636,669,11,1,1,1,2.0,1.0,2.3,10.0,34,2,0.3235294117647059,0,0,514.739705882353,17501.15,3.8823529411764706,2,11,17501.15,Mid Value,Recent,2023-01,2025-10,636,669,14,1,1,1,3.0,3.0,1.5384615384615385,6.0,56,41.42,29.900000000000002,5,9,34,2,0.4117647058823529,4.0,1,0,0
C00093,6019.2,18,12,7,5,4,3,4,4,2023-10-01,2025-10-01,0.5714285714285714,0.5,0.2222222222222222,0.11428571428571428,501.59999999999997,334.4,2023-10,2025-10,645,669,7,1,1,1,2.0,1.0,3.0,7.0,25,2,0.28,0,0,240.768,6019.2,3.36,2,7,6019.2,Low Value,Recent,2023-02,2025-10,637,669,12,1,1,1,3.0,2.0,1.9090909090909092,6.0,38,23.54,16.42,6,11,33,2,0.36363636363636365,3.1666666666666665,1,0,0
C00094,5695.02,20,9,4,5,3,5,5,5,2023-01-01,2025-07-01,0.42857142857142855,0.8333333333333334,0.2777777777777778,0.14285714285714285,632.7800000000001,284.75100000000003,2023-01,2025-07,636,666,4,0,1,1,2.0,1.0,9.0,26.0,31,5,0.12903225806451613,0,0,183.71032258064517,5695.02,1.5483870967741935,5,4,5695.02,Low Value,Cooling,2023-01,2025-12,636,671,21,1,1,1,6.0,1.0,0.75,3.0,39,30.73,24.15,6,16,36,0,0.5833333333333334,1.8571428571428572,1,0,0
C00095,336727.58999999997,689,80,27,10,4,4,7,8,2023-01-01,2025-12-01,0.5714285714285714,0.6666666666666666,0.3888888888888889,0.22857142857142856,4209.094875,488.7192888243831,2023-01,2025-12,636,671,27,1,1,1,9.0,3.0,0.34615384615384615,2.0,36,0,0.75,0,0,9353.544166666667,336727.58999999997,9.0,0,27,336727.58999999997,Top Value,Very Recent,2023-01,2025-12,636,671,26,1,1,1,10.0,2.0,0.4,3.0,103,73.3,50.72,6,16,36,0,0.7222222222222222,3.9615384615384617,1,0,0
C00096,6338.67,38,28,14,4,3,2,3,4,2024-03-01,2025-12-01,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.11428571428571428,226.38107142857143,166.8071052631579,2024-03,2025-12,650,671,14,1,1,1,8.0,8.0,0.6153846153846154,5.0,22,0,0.6363636363636364,0,0,288.12136363636364,6338.67,7.636363636363637,0,14,6338.67,Low Value,Very Recent,2023-01,2025-11,636,670,29,1,1,1,10.0,10.0,0.21428571428571427,2.0,90,71.58,45.52,6,16,35,1,0.8285714285714286,3.103448275862069,1,0,0
C00097,283722.21,731,92,27,7,4,4,5,5,2023-03-01,2025-11-01,0.5714285714285714,0.6666666666666666,0.2777777777777778,0.14285714285714285,3083.9370652173916,388.12887824897405,2023-03,2025-11,638,670,27,1,1,1,13.0,3.0,0.23076923076923078,1.0,33,1,0.8181818181818182,0,0,8597.642727272729,283722.21,9.818181818181818,1,27,283722.21,Top Value,Very Recent,2023-01,2025-12,636,671,29,1,1,1,8.0,4.0,0.25,2.0,104,76.98,50.79,6,18,36,0,0.8055555555555556,3.586206896551724,1,0,0
C00098,11386.2,84,21,10,11,7,3,7,8,2023-07-01,2025-07-01,1.0,0.5,0.3888888888888889,0.22857142857142856,542.2,135.55,2023-07,2025-07,642,666,10,0,1,1,3.0,1.0,1.6666666666666667,7.0,25,5,0.4,0,0,455.44800000000004,11386.2,4.8,5,10,11386.2,Mid Value,Cooling,2023-01,2025-09,636,668,12,1,1,1,3.0,1.0,1.9090909090909092,7.0,24,18.21,9.6,5,9,33,3,0.36363636363636365,2.0,1,0,0
